,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank
1443,G:HGNC:12434,G:HGNC:2731,"['GPdPG', 'GMDMG']",75.0,0.791,358.0
1444,G:HGNC:12434,G:HGNC:2731,"['GPdPG', 'GMDpDMG']",123.0,0.622,325.0
1445,G:HGNC:12434,G:HGNC:2731,"['GTG', 'GMG']",251.0,0.934,3813.0
1446,G:HGNC:12434,G:HGNC:2731,"['GTG', 'GMDMG']",1288.0,0.869,9834.0
1447,G:HGNC:12434,G:HGNC:2731,"['GTG', 'GMDpDMG']",2898.0,0.68,9070.0
1448,G:HGNC:12434,G:HGNC:2731,"['GMG', 'GMDMG']",777.0,0.876,6278.0
1449,G:HGNC:12434,G:HGNC:2731,"['GMG', 'GMDpDMG']",1081.0,0.813,5791.0
1450,G:HGNC:12434,G:HGNC:2731,"['GMDMG', 'GMDpDMG']",6411.0,0.451,11670.0
1451,G:HGNC:12434,G:HGNC:2731,"['GPdPG', 'GTG', 'GMG']",32.0,0.829,187.0
1452,G:HGNC:12434,G:HGNC:2731,"['GPdPG', 'GTG', 'GMDMG']",101.0,0.754,411.0
1453,G:HGNC:12434,G:HGNC:2731,"['GPdPG', 'GTG', 'GMDpDMG']",112.0,0.7,373.0
1454,G:HGNC:12434,G:HGNC:2731,"['GPdPG', 'GMG', 'GMDMG']",23.0,0.87,177.0
1455,G:HGNC:12434,G:HGNC:2731,"['GPdPG', 'GMG', 'GMDpDMG']",28.0,0.831,166.0
1456,G:HGNC:12434,G:HGNC:2731,"['GPdPG', 'GMDMG', 'GMDpDMG']",154.0,0.584,370.0
1457,G:HGNC:12434,G:HGNC:2731,"['GTG', 'GMG', 'GMDMG']",325.0,0.941,5515.0
1458,G:HGNC:12434,G:HGNC:2731,"['GTG', 'GMG', 'GMDpDMG']",502.0,0.9,5045.0
1459,G:HGNC:12434,G:HGNC:2731,"['GTG', 'GMDMG', 'GMDpDMG']",4437.0,0.651,12704.0
1460,G:HGNC:12434,G:HGNC:2731,"['GMG', 'GMDMG', 'GMDpDMG']",1437.0,0.77,6252.0
1461,G:HGNC:12434,G:HGNC:2731,"['GPdPG', 'GTG', 'GMG', 'GMDMG']",25.0,0.859,177.0
1462,G:HGNC:12434,G:HGNC:2731,"['GPdPG', 'GTG', 'GMG', 'GMDpDMG']",26.0,0.843,166.0
1463,G:HGNC:12434,G:HGNC:2731,"['GPdPG', 'GTG', 'GMDMG', 'GMDpDMG']",136.0,0.638,376.0
1464,G:HGNC:12434,G:HGNC:2731,"['GPdPG', 'GMG', 'GMDMG', 'GMDpDMG']",33.0,0.801,166.0
1465,G:HGNC:12434,G:HGNC:2731,"['GTG', 'GMG', 'GMDMG', 'GMDpDMG']",769.0,0.849,5102.0
1466,G:HGNC:12434,G:HGNC:2731,"['GPdPG', 'GTG', 'GMG', 'GMDMG', 'GMDpDMG']",30.0,0.819,166.0
1467,G:HGNC:9276,G:HGNC:9303,['GTG'],58.0,0.847,380.0
1468,G:HGNC:9276,G:HGNC:9303,['GMDMG'],4663.0,0.019,4755.0
1469,G:HGNC:9276,G:HGNC:9303,['GMDpDMG'],5730.0,0.064,6124.0
1470,G:HGNC:9276,G:HGNC:9303,"['GTG', 'GMDMG']",7950.0,0.154,9395.0
1471,G:HGNC:9276,G:HGNC:9303,"['GTG', 'GMDpDMG']",6241.0,0.399,10391.0
1472,G:HGNC:9276,G:HGNC:9303,"['GMDMG', 'GMDpDMG']",11445.0,0.016,11626.0
1473,G:HGNC:9276,G:HGNC:9303,"['GTG', 'GMDMG', 'GMDpDMG']",11325.0,0.064,12101.0
1474,G:HGNC:813,G:HGNC:816,['GTG'],10.0,0.975,403.0
1475,G:HGNC:21531,G:HGNC:4126,['GTG'],12.0,0.954,263.0
1476,G:HGNC:9318,G:HGNC:9307,['GTG'],12.0,0.949,235.0
1477,G:HGNC:6863,G:HGNC:9407,['GPdPG'],1.0,0.963,27.0
1478,G:HGNC:6863,G:HGNC:9407,['GTG'],211.0,0.698,698.0
1479,G:HGNC:6863,G:HGNC:9407,"['GPdPG', 'GTG']",123.0,0.694,402.0
1480,G:HGNC:9302,G:HGNC:9316,['GTG'],75.0,0.865,554.0
1481,G:HGNC:29149,G:HGNC:9319,['GTG'],7.0,0.983,406.0
1482,G:HGNC:29149,G:HGNC:9319,['GMG'],595.0,0.326,883.0
1483,G:HGNC:29149,G:HGNC:9319,['GMDMG'],1017.0,0.744,3971.0
1484,G:HGNC:29149,G:HGNC:9319,['GMDpDMG'],4285.0,0.32,6303.0
1485,G:HGNC:29149,G:HGNC:9319,"['GTG', 'GMG']",427.0,0.905,4478.0
1486,G:HGNC:29149,G:HGNC:9319,"['GTG', 'GMDMG']",6.0,1.0,12761.0
1487,G:HGNC:29149,G:HGNC:9319,"['GTG', 'GMDpDMG']",54.0,0.996,12979.0
1488,G:HGNC:29149,G:HGNC:9319,"['GMG', 'GMDMG']",3457.0,0.587,8377.0
1489,G:HGNC:29149,G:HGNC:9319,"['GMG', 'GMDpDMG']",3762.0,0.528,7973.0
1490,G:HGNC:29149,G:HGNC:9319,"['GMDMG', 'GMDpDMG']",4446.0,0.658,13012.0
1491,G:HGNC:29149,G:HGNC:9319,"['GTG', 'GMG', 'GMDMG']",713.0,0.911,8044.0
1492,G:HGNC:29149,G:HGNC:9319,"['GTG', 'GMG', 'GMDpDMG']",786.0,0.896,7581.0
1493,G:HGNC:29149,G:HGNC:9319,"['GTG', 'GMDMG', 'GMDpDMG']",72.0,0.995,15031.0
1494,G:HGNC:29149,G:HGNC:9319,"['GMG', 'GMDMG', 'GMDpDMG']",3708.0,0.562,8475.0
1495,G:HGNC:29149,G:HGNC:9319,"['GTG', 'GMG', 'GMDMG', 'GMDpDMG']",931.0,0.878,7635.0
1496,G:HGNC:391,G:HGNC:11842,['GDpDG'],163.0,0.622,431.0
1497,G:HGNC:391,G:HGNC:11842,['GDpDpDG'],651.0,0.887,5779.0
1498,G:HGNC:391,G:HGNC:11842,['GTG'],403.0,0.613,1042.0
1499,G:HGNC:391,G:HGNC:11842,['GMDMG'],4166.0,0.046,4365.0
1500,G:HGNC:391,G:HGNC:11842,"['GDpDG', 'GDpDpDG']",310.0,0.869,2365.0
1501,G:HGNC:391,G:HGNC:11842,"['GDpDG', 'GTG']",254.0,0.858,1793.0
1502,G:HGNC:391,G:HGNC:11842,"['GDpDG', 'GMDMG']",1070.0,0.076,1158.0
1503,G:HGNC:391,G:HGNC:11842,"['GDpDpDG', 'GTG']",98.0,0.981,5137.0
1504,G:HGNC:391,G:HGNC:11842,"['GDpDpDG', 'GMDMG']",2174.0,0.262,2945.0
1505,G:HGNC:391,G:HGNC:11842,"['GTG', 'GMDMG']",10073.0,0.052,10630.0
1506,G:HGNC:391,G:HGNC:11842,"['GDpDG', 'GDpDpDG', 'GTG']",114.0,0.945,2060.0
1507,G:HGNC:391,G:HGNC:11842,"['GDpDG', 'GDpDpDG', 'GMDMG']",984.0,0.17,1185.0
1508,G:HGNC:391,G:HGNC:11842,"['GDpDG', 'GTG', 'GMDMG']",906.0,0.153,1070.0
1509,G:HGNC:391,G:HGNC:11842,"['GDpDpDG', 'GTG', 'GMDMG']",1742.0,0.348,2670.0
1510,G:HGNC:391,G:HGNC:11842,"['GDpDG', 'GDpDpDG', 'GTG', 'GMDMG']",740.0,0.31,1073.0
1511,G:HGNC:14897,G:HGNC:6179,['GTG'],4.0,0.99,394.0
1512,G:HGNC:14897,G:HGNC:6179,['GMG'],281.0,0.603,708.0
1513,G:HGNC:14897,G:HGNC:6179,"['GTG', 'GMG']",30.0,0.989,2725.0
1514,G:HGNC:13538,G:HGNC:1985,['GPdPG'],1.0,0.963,27.0
1515,G:HGNC:13538,G:HGNC:1985,['GTG'],70.0,0.877,570.0
1516,G:HGNC:13538,G:HGNC:1985,['GMDMG'],3362.0,0.211,4261.0
1517,G:HGNC:13538,G:HGNC:1985,['GMDpDMG'],3683.0,0.161,4391.0
1518,G:HGNC:13538,G:HGNC:1985,"['GPdPG', 'GTG']",45.0,0.878,369.0
1519,G:HGNC:13538,G:HGNC:1985,"['GPdPG', 'GMDMG']",166.0,0.516,343.0
1520,G:HGNC:13538,G:HGNC:1985,"['GPdPG', 'GMDpDMG']",137.0,0.461,254.0
1521,G:HGNC:13538,G:HGNC:1985,"['GTG', 'GMDMG']",3143.0,0.711,10882.0
1522,G:HGNC:13538,G:HGNC:1985,"['GTG', 'GMDpDMG']",2345.0,0.735,8835.0
1523,G:HGNC:13538,G:HGNC:1985,"['GMDMG', 'GMDpDMG']",7600.0,0.174,9205.0
1524,G:HGNC:13538,G:HGNC:1985,"['GPdPG', 'GTG', 'GMDMG']",154.0,0.63,416.0
1525,G:HGNC:13538,G:HGNC:1985,"['GPdPG', 'GTG', 'GMDpDMG']",102.0,0.625,272.0
1526,G:HGNC:13538,G:HGNC:1985,"['GPdPG', 'GMDMG', 'GMDpDMG']",190.0,0.294,269.0
1527,G:HGNC:13538,G:HGNC:1985,"['GTG', 'GMDMG', 'GMDpDMG']",5628.0,0.447,10177.0
1528,G:HGNC:13538,G:HGNC:1985,"['GPdPG', 'GTG', 'GMDMG', 'GMDpDMG']",171.0,0.371,272.0
1529,G:HGNC:4922,G:HGNC:4923,['GTG'],3.0,0.993,422.0
1530,G:HGNC:4922,G:HGNC:4923,['GMDMG'],2190.0,0.328,3260.0
1531,G:HGNC:4922,G:HGNC:4923,['GMDpDMG'],4676.0,0.074,5052.0
1532,G:HGNC:4922,G:HGNC:4923,"['GTG', 'GMDMG']",2.0,1.0,10334.0
1533,G:HGNC:4922,G:HGNC:4923,"['GTG', 'GMDpDMG']",2283.0,0.784,10582.0
1534,G:HGNC:4922,G:HGNC:4923,"['GMDMG', 'GMDpDMG']",10777.0,0.135,12453.0
1535,G:HGNC:4922,G:HGNC:4923,"['GTG', 'GMDMG', 'GMDpDMG']",4471.0,0.66,13159.0
1536,G:HGNC:23242,G:HGNC:19873,['GTG'],6.0,0.975,239.0
1537,G:HGNC:23242,G:HGNC:19873,['GMDMG'],3382.0,0.047,3547.0
1538,G:HGNC:23242,G:HGNC:19873,['GMDpDMG'],3869.0,0.217,4942.0
1539,G:HGNC:23242,G:HGNC:19873,"['GTG', 'GMDMG']",2764.0,0.343,4207.0
1540,G:HGNC:23242,G:HGNC:19873,"['GTG', 'GMDpDMG']",144.0,0.968,4482.0
1541,G:HGNC:23242,G:HGNC:19873,"['GMDMG', 'GMDpDMG']",10601.0,0.054,11204.0
1542,G:HGNC:23242,G:HGNC:19873,"['GTG', 'GMDMG', 'GMDpDMG']",3827.0,0.267,5224.0
1543,G:HGNC:4125,G:HGNC:4126,['GTG'],1.0,0.997,331.0
1544,G:HGNC:4125,G:HGNC:4126,['GMG'],545.0,0.457,1003.0
1545,G:HGNC:4125,G:HGNC:4126,['GMDMG'],2301.0,0.514,4738.0
1546,G:HGNC:4125,G:HGNC:4126,['GMDpDMG'],3537.0,0.447,6394.0
1547,G:HGNC:4125,G:HGNC:4126,"['GTG', 'GMG']",4.0,0.998,2269.0
1548,G:HGNC:4125,G:HGNC:4126,"['GTG', 'GMDMG']",5.0,0.999,7003.0
1549,G:HGNC:4125,G:HGNC:4126,"['GTG', 'GMDpDMG']",2.0,1.0,6056.0
1550,G:HGNC:4125,G:HGNC:4126,"['GMG', 'GMDMG']",1199.0,0.854,8220.0
1551,G:HGNC:4125,G:HGNC:4126,"['GMG', 'GMDpDMG']",1212.0,0.839,7546.0
1552,G:HGNC:4125,G:HGNC:4126,"['GMDMG', 'GMDpDMG']",6388.0,0.505,12901.0
1553,G:HGNC:4125,G:HGNC:4126,"['GTG', 'GMG', 'GMDMG']",7.0,0.998,3736.0
1554,G:HGNC:4125,G:HGNC:4126,"['GTG', 'GMG', 'GMDpDMG']",17.0,0.995,3506.0
1555,G:HGNC:4125,G:HGNC:4126,"['GTG', 'GMDMG', 'GMDpDMG']",13.0,0.998,6826.0
1556,G:HGNC:4125,G:HGNC:4126,"['GMG', 'GMDMG', 'GMDpDMG']",1753.0,0.782,8039.0
1557,G:HGNC:4125,G:HGNC:4126,"['GTG', 'GMG', 'GMDMG', 'GMDpDMG']",57.0,0.984,3550.0
1558,G:HGNC:1377,G:HGNC:1373,['GPdPG'],26.0,0.644,73.0
1559,G:HGNC:1377,G:HGNC:1373,['GTG'],63.0,0.842,400.0
1560,G:HGNC:1377,G:HGNC:1373,"['GPdPG', 'GTG']",22.0,0.771,96.0
1561,G:HGNC:8787,G:HGNC:8794,['GDpDpDG'],2784.0,0.464,5195.0
1562,G:HGNC:8787,G:HGNC:8794,['GPdPG'],1.0,0.944,18.0
1563,G:HGNC:8787,G:HGNC:8794,['GTG'],43.0,0.807,223.0
1564,G:HGNC:8787,G:HGNC:8794,"['GDpDpDG', 'GPdPG']",5.0,0.792,24.0
1565,G:HGNC:8787,G:HGNC:8794,"['GDpDpDG', 'GTG']",440.0,0.817,2399.0
1566,G:HGNC:8787,G:HGNC:8794,"['GPdPG', 'GTG']",13.0,0.75,52.0
1567,G:HGNC:8787,G:HGNC:8794,"['GDpDpDG', 'GPdPG', 'GTG']",3.0,0.842,19.0
1568,G:HGNC:9302,G:HGNC:9315,['GTG'],153.0,0.736,579.0
1569,G:HGNC:9302,G:HGNC:9315,['GMDMG'],1974.0,0.469,3719.0
1570,G:HGNC:9302,G:HGNC:9315,['GMDpDMG'],3766.0,0.389,6168.0
1571,G:HGNC:9302,G:HGNC:9315,"['GTG', 'GMDMG']",1714.0,0.87,13182.0
1572,G:HGNC:9302,G:HGNC:9315,"['GTG', 'GMDpDMG']",1759.0,0.861,12657.0
1573,G:HGNC:9302,G:HGNC:9315,"['GMDMG', 'GMDpDMG']",5174.0,0.592,12676.0
1574,G:HGNC:9302,G:HGNC:9315,"['GTG', 'GMDMG', 'GMDpDMG']",2113.0,0.857,14801.0
1575,G:HGNC:3763,G:HGNC:11809,['GPdPG'],30.0,0.516,62.0
1576,G:HGNC:3763,G:HGNC:11809,['GTG'],31.0,0.942,538.0
1577,G:HGNC:3763,G:HGNC:11809,"['GPdPG', 'GTG']",174.0,0.587,421.0
1578,G:HGNC:8754,G:HGNC:8755,['GPdPG'],1.0,0.8,5.0
1579,G:HGNC:8754,G:HGNC:8755,['GTG'],1.0,0.997,320.0
1580,G:HGNC:8754,G:HGNC:8755,['GMG'],339.0,0.428,593.0
1581,G:HGNC:8754,G:HGNC:8755,"['GPdPG', 'GTG']",1.0,0.9,10.0
1582,G:HGNC:8754,G:HGNC:8755,"['GPdPG', 'GMG']",1.0,0.0,1.0
1583,G:HGNC:8754,G:HGNC:8755,"['GTG', 'GMG']",66.0,0.965,1889.0
1584,G:HGNC:8754,G:HGNC:8755,"['GPdPG', 'GTG', 'GMG']",1.0,0.0,1.0
1585,G:HGNC:19139,G:HGNC:24137,['GTG'],47.0,0.792,226.0
1586,G:HGNC:19139,G:HGNC:24137,['GMDMG'],1503.0,0.509,3063.0
1587,G:HGNC:19139,G:HGNC:24137,['GMDpDMG'],3373.0,0.31,4891.0
1588,G:HGNC:19139,G:HGNC:24137,"['GTG', 'GMDMG']",844.0,0.834,5090.0
1589,G:HGNC:19139,G:HGNC:24137,"['GTG', 'GMDpDMG']",2265.0,0.626,6061.0
1590,G:HGNC:19139,G:HGNC:24137,"['GMDMG', 'GMDpDMG']",6589.0,0.461,12225.0
1591,G:HGNC:19139,G:HGNC:24137,"['GTG', 'GMDMG', 'GMDpDMG']",1779.0,0.76,7406.0
1592,G:HGNC:4627,G:HGNC:4636,['GPdPG'],7.0,0.682,22.0
1593,G:HGNC:4627,G:HGNC:4636,['GTG'],17.0,0.953,358.0
1594,G:HGNC:4627,G:HGNC:4636,"['GPdPG', 'GTG']",29.0,0.597,72.0
1595,G:HGNC:13312,G:HGNC:23064,['GPdPG'],1.0,0.917,12.0
1596,G:HGNC:13312,G:HGNC:23064,['GTG'],1.0,0.997,392.0
1597,G:HGNC:13312,G:HGNC:23064,['GMDMG'],2128.0,0.36,3326.0
1598,G:HGNC:13312,G:HGNC:23064,['GMDpDMG'],1684.0,0.65,4810.0
1599,G:HGNC:13312,G:HGNC:23064,"['GPdPG', 'GTG']",1.0,0.985,68.0
1600,G:HGNC:13312,G:HGNC:23064,"['GPdPG', 'GMDMG']",9.0,0.769,39.0
1601,G:HGNC:13312,G:HGNC:23064,"['GPdPG', 'GMDpDMG']",9.0,0.757,37.0
1602,G:HGNC:13312,G:HGNC:23064,"['GTG', 'GMDMG']",1.0,1.0,9390.0
1603,G:HGNC:13312,G:HGNC:23064,"['GTG', 'GMDpDMG']",2.0,1.0,9683.0
1604,G:HGNC:13312,G:HGNC:23064,"['GMDMG', 'GMDpDMG']",5438.0,0.559,12325.0
1605,G:HGNC:13312,G:HGNC:23064,"['GPdPG', 'GTG', 'GMDMG']",1.0,0.971,35.0
1606,G:HGNC:13312,G:HGNC:23064,"['GPdPG', 'GTG', 'GMDpDMG']",1.0,0.973,37.0
1607,G:HGNC:13312,G:HGNC:23064,"['GPdPG', 'GMDMG', 'GMDpDMG']",7.0,0.821,39.0
1608,G:HGNC:13312,G:HGNC:23064,"['GTG', 'GMDMG', 'GMDpDMG']",6.0,1.0,12799.0
1609,G:HGNC:13312,G:HGNC:23064,"['GPdPG', 'GTG', 'GMDMG', 'GMDpDMG']",1.0,0.973,37.0
1610,G:HGNC:2279,G:HGNC:2288,['GTG'],21.0,0.779,95.0
1611,G:HGNC:4131,G:HGNC:19877,['GTG'],3.0,0.987,234.0
1612,G:HGNC:8592,G:HGNC:1985,['GDpDG'],252.0,0.351,388.0
1613,G:HGNC:8592,G:HGNC:1985,['GDpDpDG'],1229.0,0.786,5749.0
1614,G:HGNC:8592,G:HGNC:1985,['GPdPG'],1.0,0.963,27.0
1615,G:HGNC:8592,G:HGNC:1985,['GTG'],98.0,0.835,594.0
1616,G:HGNC:8592,G:HGNC:1985,['GMDMG'],2747.0,0.357,4274.0
1617,G:HGNC:8592,G:HGNC:1985,['GMDpDMG'],2438.0,0.603,6143.0
1618,G:HGNC:8592,G:HGNC:1985,"['GDpDG', 'GDpDpDG']",1200.0,0.469,2259.0
1619,G:HGNC:8592,G:HGNC:1985,"['GDpDG', 'GPdPG']",16.0,0.68,50.0
1620,G:HGNC:8592,G:HGNC:1985,"['GDpDG', 'GTG']",340.0,0.776,1520.0
1621,G:HGNC:8592,G:HGNC:1985,"['GDpDG', 'GMDMG']",861.0,0.482,1661.0
1622,G:HGNC:8592,G:HGNC:1985,"['GDpDG', 'GMDpDMG']",618.0,0.58,1473.0
1623,G:HGNC:8592,G:HGNC:1985,"['GDpDpDG', 'GPdPG']",11.0,0.924,145.0
1624,G:HGNC:8592,G:HGNC:1985,"['GDpDpDG', 'GTG']",124.0,0.977,5296.0
1625,G:HGNC:8592,G:HGNC:1985,"['GDpDpDG', 'GMDMG']",1412.0,0.659,4141.0
1626,G:HGNC:8592,G:HGNC:1985,"['GDpDpDG', 'GMDpDMG']",957.0,0.739,3672.0
1627,G:HGNC:8592,G:HGNC:1985,"['GPdPG', 'GTG']",68.0,0.826,391.0
1628,G:HGNC:8592,G:HGNC:1985,"['GPdPG', 'GMDMG']",93.0,0.759,386.0
1629,G:HGNC:8592,G:HGNC:1985,"['GPdPG', 'GMDpDMG']",40.0,0.885,347.0
1630,G:HGNC:8592,G:HGNC:1985,"['GTG', 'GMDMG']",597.0,0.955,13254.0
1631,G:HGNC:8592,G:HGNC:1985,"['GTG', 'GMDpDMG']",198.0,0.984,12516.0
1632,G:HGNC:8592,G:HGNC:1985,"['GMDMG', 'GMDpDMG']",6881.0,0.461,12775.0
1633,G:HGNC:8592,G:HGNC:1985,"['GDpDG', 'GDpDpDG', 'GPdPG']",11.0,0.78,50.0
1634,G:HGNC:8592,G:HGNC:1985,"['GDpDG', 'GDpDpDG', 'GTG']",418.0,0.793,2021.0
1635,G:HGNC:8592,G:HGNC:1985,"['GDpDG', 'GDpDpDG', 'GMDMG']",1012.0,0.413,1725.0
1636,G:HGNC:8592,G:HGNC:1985,"['GDpDG', 'GDpDpDG', 'GMDpDMG']",792.0,0.475,1510.0
1637,G:HGNC:8592,G:HGNC:1985,"['GDpDG', 'GPdPG', 'GTG']",9.0,0.82,50.0
1638,G:HGNC:8592,G:HGNC:1985,"['GDpDG', 'GPdPG', 'GMDMG']",4.0,0.886,35.0
1639,G:HGNC:8592,G:HGNC:1985,"['GDpDG', 'GPdPG', 'GMDpDMG']",5.0,0.833,30.0
1640,G:HGNC:8592,G:HGNC:1985,"['GDpDG', 'GTG', 'GMDMG']",237.0,0.847,1547.0
1641,G:HGNC:8592,G:HGNC:1985,"['GDpDG', 'GTG', 'GMDpDMG']",149.0,0.891,1365.0
1642,G:HGNC:8592,G:HGNC:1985,"['GDpDG', 'GMDMG', 'GMDpDMG']",701.0,0.534,1503.0
1643,G:HGNC:8592,G:HGNC:1985,"['GDpDpDG', 'GPdPG', 'GTG']",7.0,0.951,144.0
1644,G:HGNC:8592,G:HGNC:1985,"['GDpDpDG', 'GPdPG', 'GMDMG']",12.0,0.876,97.0
1645,G:HGNC:8592,G:HGNC:1985,"['GDpDpDG', 'GPdPG', 'GMDpDMG']",7.0,0.92,87.0
1646,G:HGNC:8592,G:HGNC:1985,"['GDpDpDG', 'GTG', 'GMDMG']",263.0,0.929,3705.0
1647,G:HGNC:8592,G:HGNC:1985,"['GDpDpDG', 'GTG', 'GMDpDMG']",151.0,0.954,3305.0
1648,G:HGNC:8592,G:HGNC:1985,"['GDpDpDG', 'GMDMG', 'GMDpDMG']",1316.0,0.642,3675.0
1649,G:HGNC:8592,G:HGNC:1985,"['GPdPG', 'GTG', 'GMDMG']",61.0,0.855,422.0
1650,G:HGNC:8592,G:HGNC:1985,"['GPdPG', 'GTG', 'GMDpDMG']",35.0,0.909,384.0
1651,G:HGNC:8592,G:HGNC:1985,"['GPdPG', 'GMDMG', 'GMDpDMG']",112.0,0.706,381.0
1652,G:HGNC:8592,G:HGNC:1985,"['GTG', 'GMDMG', 'GMDpDMG']",1560.0,0.896,15034.0
1653,G:HGNC:8592,G:HGNC:1985,"['GDpDG', 'GDpDpDG', 'GPdPG', 'GTG']",7.0,0.86,50.0
1654,G:HGNC:8592,G:HGNC:1985,"['GDpDG', 'GDpDpDG', 'GPdPG', 'GMDMG']",8.0,0.771,35.0
1655,G:HGNC:8592,G:HGNC:1985,"['GDpDG', 'GDpDpDG', 'GPdPG', 'GMDpDMG']",7.0,0.767,30.0
1656,G:HGNC:8592,G:HGNC:1985,"['GDpDG', 'GDpDpDG', 'GTG', 'GMDMG']",424.0,0.727,1553.0
1657,G:HGNC:8592,G:HGNC:1985,"['GDpDG', 'GDpDpDG', 'GTG', 'GMDpDMG']",319.0,0.767,1369.0
1658,G:HGNC:8592,G:HGNC:1985,"['GDpDG', 'GDpDpDG', 'GMDMG', 'GMDpDMG']",860.0,0.431,1511.0
1659,G:HGNC:8592,G:HGNC:1985,"['GDpDG', 'GPdPG', 'GTG', 'GMDMG']",3.0,0.914,35.0
1660,G:HGNC:8592,G:HGNC:1985,"['GDpDG', 'GPdPG', 'GTG', 'GMDpDMG']",3.0,0.9,30.0
1661,G:HGNC:8592,G:HGNC:1985,"['GDpDG', 'GPdPG', 'GMDMG', 'GMDpDMG']",5.0,0.833,30.0
1662,G:HGNC:8592,G:HGNC:1985,"['GDpDG', 'GTG', 'GMDMG', 'GMDpDMG']",241.0,0.824,1368.0
1663,G:HGNC:8592,G:HGNC:1985,"['GDpDpDG', 'GPdPG', 'GTG', 'GMDMG']",10.0,0.897,97.0
1664,G:HGNC:8592,G:HGNC:1985,"['GDpDpDG', 'GPdPG', 'GTG', 'GMDpDMG']",5.0,0.943,87.0
1665,G:HGNC:8592,G:HGNC:1985,"['GDpDpDG', 'GPdPG', 'GMDMG', 'GMDpDMG']",13.0,0.851,87.0
1666,G:HGNC:8592,G:HGNC:1985,"['GDpDpDG', 'GTG', 'GMDMG', 'GMDpDMG']",420.0,0.873,3305.0
1667,G:HGNC:8592,G:HGNC:1985,"['GPdPG', 'GTG', 'GMDMG', 'GMDpDMG']",68.0,0.823,384.0
1668,G:HGNC:8592,G:HGNC:1985,"['GDpDG', 'GDpDpDG', 'GPdPG', 'GTG', 'GMDMG']",6.0,0.829,35.0
1669,G:HGNC:8592,G:HGNC:1985,"['GDpDG', 'GDpDpDG', 'GPdPG', 'GTG', 'GMDpDMG']",5.0,0.833,30.0
1670,G:HGNC:8592,G:HGNC:1985,"['GDpDG', 'GDpDpDG', 'GPdPG', 'GMDMG', 'GMDpDMG']",13.0,0.567,30.0
1671,G:HGNC:8592,G:HGNC:1985,"['GDpDG', 'GDpDpDG', 'GTG', 'GMDMG', 'GMDpDMG']",429.0,0.687,1369.0
1672,G:HGNC:8592,G:HGNC:1985,"['GDpDG', 'GPdPG', 'GTG', 'GMDMG', 'GMDpDMG']",3.0,0.9,30.0
1673,G:HGNC:8592,G:HGNC:1985,"['GDpDpDG', 'GPdPG', 'GTG', 'GMDMG', 'GMDpDMG']",8.0,0.908,87.0
1674,G:HGNC:8592,G:HGNC:1985,"['GDpDG', 'GDpDpDG', 'GPdPG', 'GTG', 'GMDMG', 'GMDpDMG']",8.0,0.733,30.0
1675,G:HGNC:409,G:HGNC:411,['GPdPG'],4.0,0.765,17.0
1676,G:HGNC:409,G:HGNC:411,['GTG'],61.0,0.833,366.0
1677,G:HGNC:409,G:HGNC:411,['GMG'],306.0,0.432,539.0
1678,G:HGNC:409,G:HGNC:411,['GMDMG'],270.0,0.905,2839.0
1679,G:HGNC:409,G:HGNC:411,['GMDpDMG'],2462.0,0.496,4885.0
1680,G:HGNC:409,G:HGNC:411,"['GPdPG', 'GTG']",28.0,0.78,127.0
1681,G:HGNC:409,G:HGNC:411,"['GPdPG', 'GMG']",17.0,0.469,32.0
1682,G:HGNC:409,G:HGNC:411,"['GPdPG', 'GMDMG']",26.0,0.831,154.0
1683,G:HGNC:409,G:HGNC:411,"['GPdPG', 'GMDpDMG']",48.0,0.652,138.0
1684,G:HGNC:409,G:HGNC:411,"['GTG', 'GMG']",489.0,0.694,1597.0
1685,G:HGNC:409,G:HGNC:411,"['GTG', 'GMDMG']",244.0,0.962,6382.0
1686,G:HGNC:409,G:HGNC:411,"['GTG', 'GMDpDMG']",963.0,0.842,6111.0
1687,G:HGNC:409,G:HGNC:411,"['GMG', 'GMDMG']",1442.0,0.608,3677.0
1688,G:HGNC:409,G:HGNC:411,"['GMG', 'GMDpDMG']",1549.0,0.551,3451.0
1689,G:HGNC:409,G:HGNC:411,"['GMDMG', 'GMDpDMG']",3479.0,0.718,12355.0
1690,G:HGNC:409,G:HGNC:411,"['GPdPG', 'GTG', 'GMG']",11.0,0.476,21.0
1691,G:HGNC:409,G:HGNC:411,"['GPdPG', 'GTG', 'GMDMG']",13.0,0.884,112.0
1692,G:HGNC:409,G:HGNC:411,"['GPdPG', 'GTG', 'GMDpDMG']",22.0,0.786,103.0
1693,G:HGNC:409,G:HGNC:411,"['GPdPG', 'GMG', 'GMDMG']",15.0,0.516,31.0
1694,G:HGNC:409,G:HGNC:411,"['GPdPG', 'GMG', 'GMDpDMG']",16.0,0.467,30.0
1695,G:HGNC:409,G:HGNC:411,"['GPdPG', 'GMDMG', 'GMDpDMG']",33.0,0.784,153.0
1696,G:HGNC:409,G:HGNC:411,"['GTG', 'GMG', 'GMDMG']",403.0,0.78,1830.0
1697,G:HGNC:409,G:HGNC:411,"['GTG', 'GMG', 'GMDpDMG']",475.0,0.723,1716.0
1698,G:HGNC:409,G:HGNC:411,"['GTG', 'GMDMG', 'GMDpDMG']",798.0,0.889,7173.0
1699,G:HGNC:409,G:HGNC:411,"['GMG', 'GMDMG', 'GMDpDMG']",1518.0,0.585,3660.0
