D:DiseaseID:12603,G:HGNC:4204
D:DiseaseID:12587,G:HGNC:24323
D:DiseaseID:3893,G:HGNC:1802
D:DiseaseID:1560,G:HGNC:1802
D:DiseaseID:3199,G:HGNC:6318
D:DiseaseID:12292,G:HGNC:6654
D:DiseaseID:3755,G:HGNC:11720
D:DiseaseID:3690,G:HGNC:11720
D:DiseaseID:2767,G:HGNC:535
D:DiseaseID:5786,G:HGNC:11140
D:DiseaseID:1717,G:HGNC:8607
D:DiseaseID:3910,G:HGNC:17063
D:DiseaseID:1719,G:HGNC:16369
D:DiseaseID:508,G:HGNC:20766
D:DiseaseID:613,G:HGNC:11758
D:DiseaseID:4003,G:HGNC:11758
D:DiseaseID:3757,G:HGNC:9220
D:DiseaseID:1035,G:HGNC:8943
D:DiseaseID:3466,G:HGNC:5227
D:DiseaseID:3032,G:HGNC:5227
D:DiseaseID:645,G:HGNC:11605
D:DiseaseID:7073,G:HGNC:1884
D:DiseaseID:921,G:HGNC:10682
D:DiseaseID:6380,G:HGNC:10411
D:DiseaseID:2424,G:HGNC:3706
D:DiseaseID:2422,G:HGNC:3706
D:DiseaseID:2427,G:HGNC:3706
D:DiseaseID:1571,G:HGNC:12420
D:DiseaseID:4407,G:HGNC:2974
D:DiseaseID:3408,G:HGNC:2974
D:DiseaseID:2978,G:HGNC:2972
D:DiseaseID:2570,G:HGNC:4576
D:DiseaseID:7037,G:HGNC:2528
D:DiseaseID:8369,G:HGNC:2528
D:DiseaseID:855,G:HGNC:4175
D:DiseaseID:11993,G:HGNC:4847
D:DiseaseID:4162,G:HGNC:10257
D:DiseaseID:2060,G:HGNC:10257
D:DiseaseID:2805,G:HGNC:10256
D:DiseaseID:2927,G:HGNC:3334
D:DiseaseID:2210,G:HGNC:11727
D:DiseaseID:12587,G:HGNC:330
D:DiseaseID:3370,G:HGNC:9788
D:DiseaseID:3996,G:HGNC:574
D:DiseaseID:3493,G:HGNC:16380
D:DiseaseID:3344,G:HGNC:16380
D:DiseaseID:3400,G:HGNC:12423
D:DiseaseID:5479,G:HGNC:8565
D:DiseaseID:1845,G:HGNC:11634
D:DiseaseID:5396,G:HGNC:11634
D:DiseaseID:11941,G:HGNC:1665
D:DiseaseID:12060,G:HGNC:2959
D:DiseaseID:2008,G:HGNC:565
D:DiseaseID:6831,G:HGNC:6296
D:DiseaseID:3003,G:HGNC:6296
D:DiseaseID:6832,G:HGNC:6297
D:DiseaseID:3176,G:HGNC:11190
D:DiseaseID:4149,G:HGNC:11190
D:DiseaseID:4148,G:HGNC:11190
D:DiseaseID:5822,G:HGNC:10526
D:DiseaseID:1095,G:HGNC:10524
D:DiseaseID:8693,G:HGNC:11389
D:DiseaseID:9453,G:HGNC:11389
D:DiseaseID:9964,G:HGNC:11389
D:DiseaseID:1842,G:HGNC:6256
D:DiseaseID:3912,G:HGNC:14244
D:DiseaseID:6945,G:HGNC:3153
D:DiseaseID:3374,G:HGNC:5246
D:DiseaseID:4391,G:HGNC:5246
D:DiseaseID:6665,G:HGNC:9476
D:DiseaseID:4229,G:HGNC:9476
D:DiseaseID:1525,G:HGNC:188
D:DiseaseID:1536,G:HGNC:12718
D:DiseaseID:3704,G:HGNC:3473
D:DiseaseID:2989,G:HGNC:567
D:DiseaseID:536,G:HGNC:6458
D:DiseaseID:4145,G:HGNC:11094
D:DiseaseID:5572,G:HGNC:9004
D:DiseaseID:12261,G:HGNC:21734
D:DiseaseID:2359,G:HGNC:1105
D:DiseaseID:2615,G:HGNC:9060
D:DiseaseID:1889,G:HGNC:7715
D:DiseaseID:8556,G:HGNC:7715
D:DiseaseID:1889,G:HGNC:7703
D:DiseaseID:1889,G:HGNC:7690
D:DiseaseID:1889,G:HGNC:7685
D:DiseaseID:8556,G:HGNC:7685
D:DiseaseID:3017,G:HGNC:8850
D:DiseaseID:2158,G:HGNC:6888
D:DiseaseID:8642,G:HGNC:2260
D:DiseaseID:3752,G:HGNC:2876
D:DiseaseID:1834,G:HGNC:1917
D:DiseaseID:5639,G:HGNC:7675
D:DiseaseID:383,G:HGNC:3666
D:DiseaseID:1831,G:HGNC:7133
D:DiseaseID:2495,G:HGNC:6909
D:DiseaseID:7296,G:HGNC:10825
D:DiseaseID:542,G:HGNC:6715
D:DiseaseID:3208,G:HGNC:6716
D:DiseaseID:3414,G:HGNC:2277
D:DiseaseID:5977,G:HGNC:11592
D:DiseaseID:2777,G:HGNC:9801
D:DiseaseID:12587,G:HGNC:12519
D:DiseaseID:4362,G:HGNC:3330
D:DiseaseID:4810,G:HGNC:8940
D:DiseaseID:3357,G:HGNC:2026
D:DiseaseID:3355,G:HGNC:2027
D:DiseaseID:3357,G:HGNC:2027
D:DiseaseID:4258,G:HGNC:8157
D:DiseaseID:1424,G:HGNC:8157
D:DiseaseID:1203,G:HGNC:1404
D:DiseaseID:536,G:HGNC:6463
D:DiseaseID:2930,G:HGNC:678
D:DiseaseID:12155,G:HGNC:6188
D:DiseaseID:2944,G:HGNC:12502
D:DiseaseID:2949,G:HGNC:2917
D:DiseaseID:3096,G:HGNC:12775
D:DiseaseID:3053,G:HGNC:8487
D:DiseaseID:2270,G:HGNC:12303
D:DiseaseID:2138,G:HGNC:18662
D:DiseaseID:3971,G:HGNC:4117
D:DiseaseID:1469,G:HGNC:9082
D:DiseaseID:10176,G:HGNC:9986
D:DiseaseID:10176,G:HGNC:9988
D:DiseaseID:1061,G:HGNC:5213
D:DiseaseID:3101,G:HGNC:5213
D:DiseaseID:12327,G:HGNC:6601
D:DiseaseID:1233,G:HGNC:6601
D:DiseaseID:1889,G:HGNC:7714
D:DiseaseID:8556,G:HGNC:7714
D:DiseaseID:2177,G:HGNC:4026
D:DiseaseID:2205,G:HGNC:2939
D:DiseaseID:4833,G:HGNC:6949
D:DiseaseID:2151,G:HGNC:4877
D:DiseaseID:3028,G:HGNC:8856
D:DiseaseID:3026,G:HGNC:8855
D:DiseaseID:5218,G:HGNC:2597
D:DiseaseID:4847,G:HGNC:12679
D:DiseaseID:3327,G:HGNC:1509
D:DiseaseID:3326,G:HGNC:1500
D:DiseaseID:3019,G:HGNC:8854
D:DiseaseID:4045,G:HGNC:8860
D:DiseaseID:4810,G:HGNC:8860
D:DiseaseID:4256,G:HGNC:4125
D:DiseaseID:4009,G:HGNC:3363
D:DiseaseID:739,G:HGNC:8507
D:DiseaseID:791,G:HGNC:9588
D:DiseaseID:2160,G:HGNC:9588
D:DiseaseID:12587,G:HGNC:12518
D:DiseaseID:11972,G:HGNC:11771
D:DiseaseID:1795,G:HGNC:11771
D:DiseaseID:3565,G:HGNC:34
D:DiseaseID:2378,G:HGNC:11538
D:DiseaseID:6845,G:HGNC:5154
D:DiseaseID:1802,G:HGNC:6414
D:DiseaseID:2441,G:HGNC:2244
D:DiseaseID:7335,G:HGNC:4659
D:DiseaseID:785,G:HGNC:4174
D:DiseaseID:3325,G:HGNC:4174
D:DiseaseID:7019,G:HGNC:3519
D:DiseaseID:1471,G:HGNC:3519
D:DiseaseID:4892,G:HGNC:7610
D:DiseaseID:2261,G:HGNC:9312
D:DiseaseID:4260,G:HGNC:120
D:DiseaseID:7340,G:HGNC:12496
D:DiseaseID:7054,G:HGNC:12428
D:DiseaseID:1955,G:HGNC:11602
D:DiseaseID:1826,G:HGNC:11604
D:DiseaseID:5144,G:HGNC:9940
D:DiseaseID:5708,G:HGNC:33
D:DiseaseID:2411,G:HGNC:4799
D:DiseaseID:8227,G:HGNC:11103
D:DiseaseID:7481,G:HGNC:11103
D:DiseaseID:2241,G:HGNC:11103
D:DiseaseID:1912,G:HGNC:11743
D:DiseaseID:3883,G:HGNC:9863
D:DiseaseID:7032,G:HGNC:3527
D:DiseaseID:3137,G:HGNC:12786
D:DiseaseID:1164,G:HGNC:10548
D:DiseaseID:1827,G:HGNC:8574
D:DiseaseID:507,G:HGNC:8574
D:DiseaseID:3331,G:HGNC:9005
D:DiseaseID:12260,G:HGNC:9455
D:DiseaseID:9840,G:HGNC:11280
D:DiseaseID:3279,G:HGNC:11280
D:DiseaseID:2405,G:HGNC:12682
D:DiseaseID:9850,G:HGNC:1932
D:DiseaseID:2184,G:HGNC:10555
D:DiseaseID:1165,G:HGNC:10555
D:DiseaseID:1186,G:HGNC:3671
D:DiseaseID:2966,G:HGNC:3668
D:DiseaseID:2189,G:HGNC:13487
D:DiseaseID:3020,G:HGNC:8859
D:DiseaseID:2390,G:HGNC:7662
D:DiseaseID:12587,G:HGNC:9236
D:DiseaseID:2400,G:HGNC:9236
D:DiseaseID:4324,G:HGNC:7599
D:DiseaseID:2662,G:HGNC:2858
D:DiseaseID:1889,G:HGNC:7704
D:DiseaseID:4127,G:HGNC:1875
D:DiseaseID:2929,G:HGNC:2852
D:DiseaseID:1917,G:HGNC:60
D:DiseaseID:778,G:HGNC:60
D:DiseaseID:1949,G:HGNC:34016
D:DiseaseID:3415,G:HGNC:6215
D:DiseaseID:3745,G:HGNC:6215
D:DiseaseID:3491,G:HGNC:10807
D:DiseaseID:2258,G:HGNC:13013
D:DiseaseID:1627,G:HGNC:30242
D:DiseaseID:2063,G:HGNC:3087
D:DiseaseID:2061,G:HGNC:3084
D:DiseaseID:2450,G:HGNC:24862
D:DiseaseID:2076,G:HGNC:4688
D:DiseaseID:780,G:HGNC:10589
D:DiseaseID:595,G:HGNC:4912
D:DiseaseID:4052,G:HGNC:9008
D:DiseaseID:7714,G:HGNC:9585
D:DiseaseID:4070,G:HGNC:9585
D:DiseaseID:3878,G:HGNC:7525
D:DiseaseID:6021,G:HGNC:175
D:DiseaseID:2032,G:HGNC:9069
D:DiseaseID:3087,G:HGNC:9069
D:DiseaseID:3496,G:HGNC:9069
D:DiseaseID:11198,G:HGNC:7865
D:DiseaseID:1473,G:HGNC:6842
D:DiseaseID:3276,G:HGNC:452
D:DiseaseID:3975,G:HGNC:888
D:DiseaseID:2343,G:HGNC:888
D:DiseaseID:2235,G:HGNC:888
D:DiseaseID:1519,G:HGNC:1529
D:DiseaseID:3858,G:HGNC:1529
D:DiseaseID:4375,G:HGNC:1529
D:DiseaseID:4404,G:HGNC:1052
D:DiseaseID:1934,G:HGNC:11188
D:DiseaseID:995,G:HGNC:4136
D:DiseaseID:1838,G:HGNC:3057
D:DiseaseID:2203,G:HGNC:882
D:DiseaseID:3764,G:HGNC:10887
D:DiseaseID:1472,G:HGNC:10887
D:DiseaseID:2006,G:HGNC:1514
D:DiseaseID:3172,G:HGNC:1514
D:DiseaseID:988,G:HGNC:8790
D:DiseaseID:1888,G:HGNC:2736
D:DiseaseID:4714,G:HGNC:4221
D:DiseaseID:3428,G:HGNC:4221
D:DiseaseID:4158,G:HGNC:4220
D:DiseaseID:4163,G:HGNC:4220
D:DiseaseID:984,G:HGNC:4220
D:DiseaseID:2582,G:HGNC:4220
D:DiseaseID:2581,G:HGNC:4220
D:DiseaseID:978,G:HGNC:4220
D:DiseaseID:985,G:HGNC:4220
D:DiseaseID:4170,G:HGNC:4220
D:DiseaseID:8478,G:HGNC:2482
D:DiseaseID:1410,G:HGNC:2711
D:DiseaseID:1844,G:HGNC:2711
D:DiseaseID:4386,G:HGNC:2711
D:DiseaseID:1062,G:HGNC:2084
D:DiseaseID:5844,G:HGNC:53
D:DiseaseID:2566,G:HGNC:2536
D:DiseaseID:3359,G:HGNC:9118
D:DiseaseID:3364,G:HGNC:9118
D:DiseaseID:614,G:HGNC:9118
D:DiseaseID:2139,G:HGNC:9118
D:DiseaseID:5311,G:HGNC:3808
D:DiseaseID:974,G:HGNC:3800
D:DiseaseID:3333,G:HGNC:3800
D:DiseaseID:6181,G:HGNC:3809
D:DiseaseID:3388,G:HGNC:20
D:DiseaseID:2992,G:HGNC:20
D:DiseaseID:6982,G:HGNC:1527
D:DiseaseID:2887,G:HGNC:2515
D:DiseaseID:1087,G:HGNC:12666
D:DiseaseID:3379,G:HGNC:12666
D:DiseaseID:3861,G:HGNC:11167
D:DiseaseID:2310,G:HGNC:14537
D:DiseaseID:3121,G:HGNC:1389
D:DiseaseID:1200,G:HGNC:1388
D:DiseaseID:4365,G:HGNC:1388
D:DiseaseID:1166,G:HGNC:1388
D:DiseaseID:2995,G:HGNC:1388
D:DiseaseID:9453,G:HGNC:6770
D:DiseaseID:12378,G:HGNC:11976
D:DiseaseID:2149,G:HGNC:7979
D:DiseaseID:6915,G:HGNC:6848
D:DiseaseID:3763,G:HGNC:7605
D:DiseaseID:3706,G:HGNC:7605
D:DiseaseID:502,G:HGNC:10912
D:DiseaseID:12320,G:HGNC:4263
D:DiseaseID:3557,G:HGNC:1546
D:DiseaseID:2414,G:HGNC:6257
D:DiseaseID:1957,G:HGNC:6257
D:DiseaseID:1681,G:HGNC:6257
D:DiseaseID:4303,G:HGNC:6257
D:DiseaseID:3481,G:HGNC:2397
D:DiseaseID:9039,G:HGNC:9280
D:DiseaseID:6702,G:HGNC:7590
D:DiseaseID:986,G:HGNC:3687
D:DiseaseID:3478,G:HGNC:6708
D:DiseaseID:3490,G:HGNC:10806
D:DiseaseID:2253,G:HGNC:11191
D:DiseaseID:3442,G:HGNC:4281
D:DiseaseID:2953,G:HGNC:7326
D:DiseaseID:3223,G:HGNC:2452
D:DiseaseID:1890,G:HGNC:10680
D:DiseaseID:8556,G:HGNC:10680
D:DiseaseID:922,G:HGNC:10680
D:DiseaseID:9979,G:HGNC:1786
D:DiseaseID:1093,G:HGNC:1786
D:DiseaseID:2233,G:HGNC:3091
D:DiseaseID:3778,G:HGNC:15459
D:DiseaseID:3353,G:HGNC:10910
D:DiseaseID:2028,G:HGNC:4232
D:DiseaseID:3448,G:HGNC:2395
D:DiseaseID:991,G:HGNC:8787
D:DiseaseID:3529,G:HGNC:2472
D:DiseaseID:2034,G:HGNC:6483
D:DiseaseID:2033,G:HGNC:6483
D:DiseaseID:6979,G:HGNC:1078
D:DiseaseID:9880,G:HGNC:1078
D:DiseaseID:1063,G:HGNC:4817
D:DiseaseID:2678,G:HGNC:1785
D:DiseaseID:2148,G:HGNC:10602
D:DiseaseID:3069,G:HGNC:10602
D:DiseaseID:544,G:HGNC:10600
D:DiseaseID:3067,G:HGNC:10600
D:DiseaseID:2148,G:HGNC:10600
D:DiseaseID:3251,G:HGNC:9509
D:DiseaseID:3638,G:HGNC:9509
D:DiseaseID:2184,G:HGNC:11495
D:DiseaseID:9850,G:HGNC:11495
D:DiseaseID:3862,G:HGNC:6266
D:DiseaseID:9131,G:HGNC:6266
D:DiseaseID:1083,G:HGNC:6107
D:DiseaseID:1759,G:HGNC:7784
D:DiseaseID:4157,G:HGNC:5956
D:DiseaseID:700,G:HGNC:5956
D:DiseaseID:3613,G:HGNC:2151
D:DiseaseID:3915,G:HGNC:9325
D:DiseaseID:3205,G:HGNC:5208
D:DiseaseID:2986,G:HGNC:10596
D:DiseaseID:6275,G:HGNC:5009
D:DiseaseID:758,G:HGNC:11950
D:DiseaseID:2410,G:HGNC:10922
D:DiseaseID:490,G:HGNC:6263
D:DiseaseID:775,G:HGNC:6263
D:DiseaseID:2468,G:HGNC:7329
D:DiseaseID:2246,G:HGNC:6996
D:DiseaseID:8376,G:HGNC:6993
D:DiseaseID:1479,G:HGNC:2330
D:DiseaseID:1480,G:HGNC:2330
D:DiseaseID:1481,G:HGNC:2330
D:DiseaseID:2069,G:HGNC:9706
D:DiseaseID:6103,G:HGNC:11825
D:DiseaseID:8767,G:HGNC:11825
D:DiseaseID:6369,G:HGNC:6345
D:DiseaseID:5208,G:HGNC:2845
D:DiseaseID:3323,G:HGNC:2488
D:DiseaseID:2321,G:HGNC:2488
D:DiseaseID:7183,G:HGNC:2488
D:DiseaseID:12581,G:HGNC:2488
D:DiseaseID:2925,G:HGNC:9678
D:DiseaseID:12259,G:HGNC:6595
D:DiseaseID:3318,G:HGNC:4173
D:DiseaseID:7181,G:HGNC:4173
D:DiseaseID:784,G:HGNC:4173
D:DiseaseID:8228,G:HGNC:6742
D:DiseaseID:1935,G:HGNC:6742
D:DiseaseID:2822,G:HGNC:9966
D:DiseaseID:9130,G:HGNC:2020
D:DiseaseID:7424,G:HGNC:11362
D:DiseaseID:1682,G:HGNC:5244
D:DiseaseID:1427,G:HGNC:3432
D:DiseaseID:3850,G:HGNC:6143
D:DiseaseID:1889,G:HGNC:7717
D:DiseaseID:3213,G:HGNC:890
D:DiseaseID:3194,G:HGNC:2328
D:DiseaseID:1923,G:HGNC:6901
D:DiseaseID:1998,G:HGNC:18124
D:DiseaseID:2047,G:HGNC:9957
D:DiseaseID:9850,G:HGNC:10651
D:DiseaseID:2415,G:HGNC:59
D:DiseaseID:1957,G:HGNC:59
D:DiseaseID:4257,G:HGNC:5542
D:DiseaseID:3382,G:HGNC:5542
D:DiseaseID:3156,G:HGNC:3686
D:DiseaseID:7606,G:HGNC:11623
D:DiseaseID:2257,G:HGNC:9701
D:DiseaseID:1646,G:HGNC:494
D:DiseaseID:2137,G:HGNC:409
D:DiseaseID:2827,G:HGNC:8032
D:DiseaseID:6916,G:HGNC:385
D:DiseaseID:2878,G:HGNC:11741
D:DiseaseID:3453,G:HGNC:4204
D:DiseaseID:3991,G:HGNC:8022
D:DiseaseID:4048,G:HGNC:9719
D:DiseaseID:3002,G:HGNC:6231
D:DiseaseID:4278,G:HGNC:12829
D:DiseaseID:3337,G:HGNC:969
D:DiseaseID:2855,G:HGNC:4678
D:DiseaseID:3354,G:HGNC:6255
D:DiseaseID:6230,G:HGNC:11117
D:DiseaseID:5885,G:HGNC:11117
D:DiseaseID:599,G:HGNC:11117
D:DiseaseID:598,G:HGNC:11117
D:DiseaseID:3880,G:HGNC:10936
D:DiseaseID:3891,G:HGNC:11132
D:DiseaseID:2499,G:HGNC:2227
D:DiseaseID:2577,G:HGNC:2227
D:DiseaseID:2983,G:HGNC:10940
D:DiseaseID:4388,G:HGNC:4162
D:DiseaseID:3375,G:HGNC:4162
D:DiseaseID:3027,G:HGNC:9713
D:DiseaseID:4228,G:HGNC:7883
D:DiseaseID:2647,G:HGNC:7883
D:DiseaseID:7882,G:HGNC:7882
D:DiseaseID:12156,G:HGNC:7882
D:DiseaseID:5208,G:HGNC:4916
D:DiseaseID:3806,G:HGNC:1857
D:DiseaseID:1382,G:HGNC:10586
D:DiseaseID:779,G:HGNC:10586
D:DiseaseID:2996,G:HGNC:10586
D:DiseaseID:3012,G:HGNC:4082
D:DiseaseID:2148,G:HGNC:10599
D:DiseaseID:3068,G:HGNC:10599
D:DiseaseID:3113,G:HGNC:4193
D:DiseaseID:3134,G:HGNC:9066
D:DiseaseID:6690,G:HGNC:10472
D:DiseaseID:3674,G:HGNC:3420
D:DiseaseID:7156,G:HGNC:1101
D:DiseaseID:1111,G:HGNC:1101
D:DiseaseID:7500,G:HGNC:1101
D:DiseaseID:4282,G:HGNC:1101
D:DiseaseID:3289,G:HGNC:4689
D:DiseaseID:4204,G:HGNC:4689
D:DiseaseID:1220,G:HGNC:6193
D:DiseaseID:4267,G:HGNC:10593
D:DiseaseID:3429,G:HGNC:10593
D:DiseaseID:3644,G:HGNC:10593
D:DiseaseID:3854,G:HGNC:10593
D:DiseaseID:6634,G:HGNC:10593
D:DiseaseID:776,G:HGNC:10593
D:DiseaseID:4715,G:HGNC:7013
D:DiseaseID:1945,G:HGNC:6181
D:DiseaseID:7341,G:HGNC:2348
D:DiseaseID:3649,G:HGNC:6484
D:DiseaseID:6997,G:HGNC:8783
D:DiseaseID:3489,G:HGNC:10805
D:DiseaseID:3386,G:HGNC:2961
D:DiseaseID:2239,G:HGNC:2961
D:DiseaseID:1204,G:HGNC:10941
D:DiseaseID:2555,G:HGNC:7159
D:DiseaseID:3867,G:HGNC:11510
D:DiseaseID:2184,G:HGNC:11588
D:DiseaseID:1177,G:HGNC:11588
D:DiseaseID:3209,G:HGNC:6694
D:DiseaseID:4104,G:HGNC:6155
D:DiseaseID:3218,G:HGNC:2150
D:DiseaseID:6632,G:HGNC:29
D:DiseaseID:7534,G:HGNC:11795
D:DiseaseID:4869,G:HGNC:6906
D:DiseaseID:12263,G:HGNC:6906
D:DiseaseID:3091,G:HGNC:2918
D:DiseaseID:3094,G:HGNC:2918
D:DiseaseID:12383,G:HGNC:6518
D:DiseaseID:2637,G:HGNC:2171
D:DiseaseID:10176,G:HGNC:7067
D:DiseaseID:8556,G:HGNC:7500
D:DiseaseID:1889,G:HGNC:7498
D:DiseaseID:8579,G:HGNC:7498
D:DiseaseID:8642,G:HGNC:7497
D:DiseaseID:8579,G:HGNC:7497
D:DiseaseID:8556,G:HGNC:7489
D:DiseaseID:8579,G:HGNC:7489
D:DiseaseID:8642,G:HGNC:7490
D:DiseaseID:6136,G:HGNC:7490
D:DiseaseID:8579,G:HGNC:7490
D:DiseaseID:8579,G:HGNC:7487
D:DiseaseID:8579,G:HGNC:7495
D:DiseaseID:8579,G:HGNC:7477
D:DiseaseID:8556,G:HGNC:7414
D:DiseaseID:9330,G:HGNC:7414
D:DiseaseID:10905,G:HGNC:7414
D:DiseaseID:8642,G:HGNC:7422
D:DiseaseID:8556,G:HGNC:7422
D:DiseaseID:10905,G:HGNC:7422
D:DiseaseID:8642,G:HGNC:7421
D:DiseaseID:8642,G:HGNC:7419
D:DiseaseID:10905,G:HGNC:7419
D:DiseaseID:10905,G:HGNC:7427
D:DiseaseID:1889,G:HGNC:7462
D:DiseaseID:8556,G:HGNC:7462
D:DiseaseID:10905,G:HGNC:7462
D:DiseaseID:8579,G:HGNC:7462
D:DiseaseID:1889,G:HGNC:7461
D:DiseaseID:8556,G:HGNC:7461
D:DiseaseID:10905,G:HGNC:7461
D:DiseaseID:8579,G:HGNC:7461
D:DiseaseID:10905,G:HGNC:7460
D:DiseaseID:1889,G:HGNC:7459
D:DiseaseID:10905,G:HGNC:7459
D:DiseaseID:1889,G:HGNC:7458
D:DiseaseID:8556,G:HGNC:7458
D:DiseaseID:1889,G:HGNC:7456
D:DiseaseID:8556,G:HGNC:7456
D:DiseaseID:10905,G:HGNC:7456
D:DiseaseID:1889,G:HGNC:7455
D:DiseaseID:10905,G:HGNC:7455
D:DiseaseID:8579,G:HGNC:7455
D:DiseaseID:950,G:HGNC:13128
D:DiseaseID:2105,G:HGNC:11114
D:DiseaseID:2461,G:HGNC:11022
D:DiseaseID:9268,G:HGNC:644
D:DiseaseID:5013,G:HGNC:644
D:DiseaseID:7331,G:HGNC:644
D:DiseaseID:1370,G:HGNC:644
D:DiseaseID:3127,G:HGNC:11535
D:DiseaseID:949,G:HGNC:11506
D:DiseaseID:2116,G:HGNC:12472
D:DiseaseID:2783,G:HGNC:10298
D:DiseaseID:4233,G:HGNC:8925
D:DiseaseID:4445,G:HGNC:9462
D:DiseaseID:762,G:HGNC:9462
D:DiseaseID:643,G:HGNC:9462
D:DiseaseID:3421,G:HGNC:9462
D:DiseaseID:1562,G:HGNC:8957
D:DiseaseID:2680,G:HGNC:8957
D:DiseaseID:1999,G:HGNC:6833
D:DiseaseID:1085,G:HGNC:3775
D:DiseaseID:6828,G:HGNC:3775
D:DiseaseID:9857,G:HGNC:3775
D:DiseaseID:492,G:HGNC:6501
D:DiseaseID:1508,G:HGNC:6470
D:DiseaseID:5022,G:HGNC:6470
D:DiseaseID:1225,G:HGNC:6010
D:DiseaseID:10464,G:HGNC:6010
D:DiseaseID:7324,G:HGNC:5157
D:DiseaseID:2119,G:HGNC:4573
D:DiseaseID:7970,G:HGNC:4057
D:DiseaseID:7141,G:HGNC:4170
D:DiseaseID:3420,G:HGNC:4283
D:DiseaseID:3245,G:HGNC:2207
D:DiseaseID:929,G:HGNC:2022
D:DiseaseID:1278,G:HGNC:397
D:DiseaseID:6304,G:HGNC:397
D:DiseaseID:2110,G:HGNC:25726
D:DiseaseID:903,G:HGNC:22082
D:DiseaseID:3418,G:HGNC:8811
D:DiseaseID:2111,G:HGNC:24931
D:DiseaseID:1920,G:HGNC:28909
D:DiseaseID:2059,G:HGNC:10457
D:DiseaseID:3164,G:HGNC:6211
D:DiseaseID:817,G:HGNC:9936
D:DiseaseID:817,G:HGNC:4206
D:DiseaseID:3011,G:HGNC:30881
D:DiseaseID:933,G:HGNC:16499
D:DiseaseID:7210,G:HGNC:11425
D:DiseaseID:5815,G:HGNC:3551
D:DiseaseID:2784,G:HGNC:19701
D:DiseaseID:2140,G:HGNC:7678
D:DiseaseID:7474,G:HGNC:17652
D:DiseaseID:2178,G:HGNC:26837
D:DiseaseID:6946,G:HGNC:4296
D:DiseaseID:2096,G:HGNC:560
D:DiseaseID:9856,G:HGNC:13711
D:DiseaseID:946,G:HGNC:20342
D:DiseaseID:2108,G:HGNC:20672
D:DiseaseID:2102,G:HGNC:18305
D:DiseaseID:947,G:HGNC:17342
D:DiseaseID:498,G:HGNC:8918
D:DiseaseID:5896,G:HGNC:897
D:DiseaseID:841,G:HGNC:8108
D:DiseaseID:4796,G:HGNC:8108
D:DiseaseID:3933,G:HGNC:28912
D:DiseaseID:957,G:HGNC:29433
D:DiseaseID:960,G:HGNC:29059
D:DiseaseID:959,G:HGNC:13339
D:DiseaseID:4291,G:HGNC:3583
D:DiseaseID:8550,G:HGNC:8806
D:DiseaseID:2011,G:HGNC:10820
D:DiseaseID:4864,G:HGNC:20893
D:DiseaseID:2391,G:HGNC:2578
D:DiseaseID:1711,G:HGNC:4289
D:DiseaseID:2700,G:HGNC:7960
D:DiseaseID:3358,G:HGNC:16353
D:DiseaseID:1396,G:HGNC:9330
D:DiseaseID:2142,G:HGNC:14270
D:DiseaseID:1941,G:HGNC:7820
D:DiseaseID:7068,G:HGNC:3157
D:DiseaseID:684,G:HGNC:3157
D:DiseaseID:2757,G:HGNC:14561
D:DiseaseID:4409,G:HGNC:7448
D:DiseaseID:819,G:HGNC:18145
D:DiseaseID:1889,G:HGNC:20372
D:DiseaseID:8234,G:HGNC:9086
D:DiseaseID:3967,G:HGNC:9086
D:DiseaseID:543,G:HGNC:11577
D:DiseaseID:7142,G:HGNC:12731
D:DiseaseID:3269,G:HGNC:461
D:DiseaseID:12486,G:HGNC:1940
D:DiseaseID:2442,G:HGNC:3331
D:DiseaseID:506,G:HGNC:18060
D:DiseaseID:3009,G:HGNC:18060
D:DiseaseID:7040,G:HGNC:18060
D:DiseaseID:12529,G:HGNC:2928
D:DiseaseID:5485,G:HGNC:2928
D:DiseaseID:4816,G:HGNC:61
D:DiseaseID:900,G:HGNC:11817
D:DiseaseID:1618,G:HGNC:29861
D:DiseaseID:2381,G:HGNC:11733
D:DiseaseID:2118,G:HGNC:2555
D:DiseaseID:6786,G:HGNC:1133
D:DiseaseID:2168,G:HGNC:1133
D:DiseaseID:2117,G:HGNC:20439
D:DiseaseID:3175,G:HGNC:6106
D:DiseaseID:4064,G:HGNC:8082
D:DiseaseID:3050,G:HGNC:13315
D:DiseaseID:619,G:HGNC:12874
D:DiseaseID:1423,G:HGNC:12509
D:DiseaseID:2106,G:HGNC:4800
D:DiseaseID:2782,G:HGNC:8127
D:DiseaseID:5841,G:HGNC:5961
D:DiseaseID:3035,G:HGNC:1068
D:DiseaseID:2121,G:HGNC:11079
D:DiseaseID:931,G:HGNC:5996
D:DiseaseID:2893,G:HGNC:3133
D:DiseaseID:3008,G:HGNC:11411
D:DiseaseID:2903,G:HGNC:23068
D:DiseaseID:2122,G:HGNC:9910
D:DiseaseID:954,G:HGNC:2902
D:DiseaseID:1596,G:HGNC:11957
D:DiseaseID:7026,G:HGNC:11957
D:DiseaseID:1600,G:HGNC:719
D:DiseaseID:2103,G:HGNC:1497
D:DiseaseID:2883,G:HGNC:2567
D:DiseaseID:3623,G:HGNC:2567
D:DiseaseID:4174,G:HGNC:2567
D:DiseaseID:1661,G:HGNC:2567
D:DiseaseID:1567,G:HGNC:8768
D:DiseaseID:3423,G:HGNC:8768
D:DiseaseID:1517,G:HGNC:3702
